priority,priority_note,is_positive_control,control_name,molecule_chembl_id,molecule_pref_name,max_phase,canonical_smiles,rank_overall,potency_band,pactivity_median,pactivity_max,potency_nm_min,direction,has_efficacy_corroboration,efficacy_fold_max,efficacy_pct_max,evidence_level,n_assays,n_docs,flags,murcko_scaffold,scaffold_cluster_size,is_scaffold_representative
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2408120,,,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)cn2)cc(-c2nccc(=O)[nH]2)c1,630,6.0–6.5（0.32–1 µM）,6.3,6.3,500.0,activation_by_potency,FALSE,,,中,3,1,,O=c1ccnc(-c2cccc(Oc3cnccn3)c2)[nH]1,2,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221486,,,CCOC[C@H](Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1cnc(C)cn1,631,6.0–6.5（0.32–1 µM）,6.3,6.3,501.19,activation_by_potency,FALSE,,,弱,1,1,,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1cnccn1,3,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221496,,,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(F)cn1,632,6.0–6.5（0.32–1 µM）,6.3,6.3,501.19,activation_by_potency,FALSE,,,强,2,2,1 条 potential_duplicate,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221499,,,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccccn1,633,6.0–6.5（0.32–1 µM）,6.3,6.3,501.19,activation_by_potency,FALSE,,,弱,1,1,,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221501,,,CCOC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccccn1,634,6.0–6.5（0.32–1 µM）,6.3,6.3,501.19,activation_by_potency,FALSE,,,弱,1,1,,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221506,,,O=C(Nc1ccc(Cl)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1ncccc1Cl,635,6.0–6.5（0.32–1 µM）,6.3,6.3,501.19,activation_by_potency,FALSE,,,弱,1,1,,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221525,,,N#Cc1ccc(NC(=O)[C@H](CN2CC(O)C2)Oc2ncnc3c2cnn3-c2c(Cl)cccc2C#N)nc1,636,6.0–6.5（0.32–1 µM）,6.3,6.3,501.19,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)C(CN1CCC1)Oc1ncnc2c1cnn2-c1ccccc1,10,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221527,,,N#Cc1cccc(Cl)c1-n1ncc2c(O[C@@H](COCCO)C(=O)Nc3ccc(F)cn3)ncnc21,637,6.0–6.5（0.32–1 µM）,6.3,6.3,501.19,activation_by_potency,FALSE,,,弱,1,1,,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,18,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3358887,,,CCn1nccc1Oc1cc(C[C@H]2C[C@H](O)C2)cnc1NC(=O)NC,638,6.0–6.5（0.32–1 µM）,6.3,6.3,500.0,activation_by_potency,FALSE,,,中,2,1,,c1cc(Oc2cncc(CC3CCC3)c2)[nH]n1,4,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4212156,,,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2nc3c(s2)CN(C(=O)N(C)C)CC3)c1,640,6.0–6.5（0.32–1 µM）,6.3,6.3,500.0,activation,TRUE,2.35,,中,2,1,,O=C(Nc1nc2c(s1)CNCC2)c1cccc(Oc2ccc(C(=O)N3CCC3)cc2)c1,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3218714,,,COC(=O)CCNC(=O)c1cnc(NC(=O)C(CC2CCOCC2)c2ccc(S(=O)(=O)C3CC3)cc2)s1,648,6.0–6.5（0.32–1 µM）,6.28,6.28,520.0,activation,TRUE,1.63,,中,2,1,,O=C(Nc1nccs1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,15,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3358886,,,CCn1nccc1Oc1cc(C[C@H]2C[C@@H](O)C2)cnc1NC(=O)NC,649,6.0–6.5（0.32–1 µM）,6.28,6.28,530.0,activation_by_potency,FALSE,,,中,2,1,,c1cc(Oc2cncc(CC3CCC3)c2)[nH]n1,4,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3763295,,,CS(=O)(=O)c1ccc(C(O)(CC2CCCC2)c2cc3cc(Br)cnc3[nH]2)cc1Cl,651,6.0–6.5（0.32–1 µM）,6.27,6.27,535.0,activation_by_potency,FALSE,,96.9,中,2,1,,c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1,26,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3765816,,,CS(=O)(=O)c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1Cl,653,6.0–6.5（0.32–1 µM）,6.26,6.59,255.0,activation,TRUE,,386.0,中,2,1,,c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1,26,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL606156,,,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CNC(C)=O)cc1,655,6.0–6.5（0.32–1 µM）,6.255,6.66,220.0,activation,TRUE,0.98,,中,4,1,,c1ccc(Oc2ccc3[nH]c(-c4ccccn4)nc3c2)cc1,4,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL561049,,,CC(CN)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,656,6.0–6.5（0.32–1 µM）,6.25,6.68,210.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL1783736,,,Cc1ccc(NC(=O)[C@H](CC2CCCC2)n2ccc(S(C)(=O)=O)cc2=O)nc1,657,6.0–6.5（0.32–1 µM）,6.25,6.25,560.0,activation_by_potency,FALSE,,58.0,中,2,1,,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccccc1=O,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2165623,,,O=C(O)Cc1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,658,6.0–6.5（0.32–1 µM）,6.25,6.25,565.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccnc1,8,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2430852,,,CCc1csc(Nc2ncc(Br)cc2OCc2ccccc2)n1,659,6.0–6.5（0.32–1 µM）,6.25,6.25,562.0,activation_by_potency,FALSE,,,中,2,1,,c1ccc(COc2cccnc2Nc2nccs2)cc1,9,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3960237,,,Cc1ccc(Oc2cnc(NC(=O)C(O[C@@H]3CCOC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)cc1C(=O)O,663,6.0–6.5（0.32–1 µM）,6.24,6.24,570.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ncc(Oc2ccccc2)s1)C(OC1CCOC1)c1ccc(S(=O)(=O)C2CC2)cc1,3,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL479947,,,Cc1cnc(NC(=O)[C@H](CC2CCOCC2)c2ccc(S(=O)(=O)C3CC3)cc2)s1,664,6.0–6.5（0.32–1 µM）,6.24,6.24,580.0,activation,TRUE,3.5,,中,3,1,,O=C(Nc1nccs1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,15,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL517534,,,O=C(Nc1nccs1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,665,6.0–6.5（0.32–1 µM）,6.24,6.24,570.0,activation,TRUE,4.7,,强,4,2,1 条 potential_duplicate,O=C(Nc1nccs1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,15,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2408113,,,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2ncc(C(C)C)c(=O)[nH]2)c1,667,6.0–6.5（0.32–1 µM）,6.23,6.23,590.0,activation_by_potency,FALSE,,,中,3,1,,O=c1ccnc(-c2cccc(Oc3ccccc3)c2)[nH]1,12,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3358426,,,CCOCCc1cnc(NC(=O)NC)c(Oc2cccnc2CC)c1,668,6.0–6.5（0.32–1 µM）,6.23,6.23,590.0,activation_by_potency,FALSE,,,中,2,1,,c1cncc(Oc2cccnc2)c1,9,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3975134,,,O=C(O)c1ccc(Oc2cnc(NC(=O)C(OC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)cc1Cl,669,6.0–6.5（0.32–1 µM）,6.23,6.23,590.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ncc(Oc2ccccc2)s1)C(OC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL490961,,,CNc1ccc(Sc2nncn2C)cc1C(=O)Nc1nc(C)cs1,671,6.0–6.5（0.32–1 µM）,6.22,6.48,330.0,activation,TRUE,8.0,,中,4,1,,O=C(Nc1nccs1)c1cccc(Sc2nnc[nH]2)c1,10,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL1783751,,,CC(C)S(=O)(=O)c1ccn([C@@H](CC2CCCC2)C(=O)Nc2ccccn2)c(=O)c1,672,6.0–6.5（0.32–1 µM）,6.22,6.22,600.0,activation_by_potency,FALSE,,43.0,中,2,1,,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccccc1=O,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3763349,,,COCC(C)Oc1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1Cl,673,6.0–6.5（0.32–1 µM）,6.22,6.22,608.0,activation,TRUE,,188.4,中,2,1,,c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1,26,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL210838,,,COC[C@H](C)Oc1cc(OC(C)C)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,674,6.0–6.5（0.32–1 µM）,6.21,6.21,610.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)c1ccccc1,4,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3338075,,,CNC(=O)Nc1ncc(SCCCO)cc1Oc1cccnc1C,676,6.0–6.5（0.32–1 µM）,6.205,6.26,550.0,activation_by_potency,FALSE,,,中,3,1,,c1cncc(Oc2cccnc2)c1,9,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL572841,,,Cn1ccc(Nc2ncnc3ccc(Oc4ccccn4)cc23)n1,677,6.0–6.5（0.32–1 µM）,6.2,6.7,200.0,activation,TRUE,0.74,,中,4,1,,c1ccc(Oc2ccc3ncnc(Nc4cc[nH]n4)c3c2)nc1,6,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2346756,,,Cc1cc(S(=O)(=O)C2CC2)cc(=O)n1[C@@H](CC1CCCC1)C(=O)Nc1ncc(F)s1,679,6.0–6.5（0.32–1 µM）,6.2,6.2,630.0,activation,TRUE,,109.0,中,2,1,,O=C(Nc1nccs1)C(CC1CCCC1)n1ccc(S(=O)(=O)C2CC2)cc1=O,2,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2346887,,,CCS(=O)(=O)c1ccc2c(=O)n([C@@H](CC3CCCCC3)C(=O)Nc3ncc(F)s3)cnc2c1,680,6.0–6.5（0.32–1 µM）,6.2,6.2,630.0,activation,TRUE,,87.0,中,2,1,,O=C(Nc1nccs1)C(CC1CCCCC1)n1cnc2ccccc2c1=O,7,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221498,,,CCOC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(F)cn1,682,6.0–6.5（0.32–1 µM）,6.2,6.2,630.96,activation_by_potency,FALSE,,,弱,1,1,,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221502,,,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C#N)cn1,683,6.0–6.5（0.32–1 µM）,6.2,6.2,630.96,activation_by_potency,FALSE,,,强,2,2,1 条 potential_duplicate,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221504,,,CCOC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C#N)cn1,684,6.0–6.5（0.32–1 µM）,6.2,6.2,630.96,activation_by_potency,FALSE,,,弱,1,1,,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221514,,,C[C@H](CO)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C#N)cn1,685,6.0–6.5（0.32–1 µM）,6.2,6.2,630.96,activation_by_potency,FALSE,,,弱,1,1,,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3221521,,,O=C(Nc1ccc(F)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1ccccc1Cl,686,6.0–6.5（0.32–1 µM）,6.2,6.2,630.96,activation_by_potency,FALSE,,,弱,1,1,,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,18,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3764328,,,OCc1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1Cl,687,6.0–6.5（0.32–1 µM）,6.2,6.2,638.0,activation,TRUE,,307.3,中,2,1,,c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1,26,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4098841,,,O=C(Nc1ncc(Cl)s1)[C@H](CC1CCCC1)n1cc(S(=O)(=O)C2CC2)cn1,689,6.0–6.5（0.32–1 µM）,6.2,6.2,630.0,activation,TRUE,,88.0,中,2,1,,O=C(Nc1nccs1)C(CC1CCCC1)n1cc(S(=O)(=O)C2CC2)cn1,2,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4453105,,,CNC(=O)Nc1cc(Oc2c(F)cccc2F)c(C)cn1,691,6.0–6.5（0.32–1 µM）,6.19,6.92,120.0,activation_by_potency,FALSE,,,中,4,1,跨 assay 效力分歧（极差 1.46）,c1ccc(Oc2ccncc2)cc1,6,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2021551,,,CC[C@H](COC)Oc1cc(Oc2ccc(S(=O)(=O)OC)cc2)cc(C(=O)Nc2nccs2)c1,695,6.0–6.5（0.32–1 µM）,6.18,6.44,360.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL5079866,,,CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3cnc(C(N)=O)cn3)cc(OC(C)C)c2)n1)OCC,697,6.0–6.5（0.32–1 µM）,6.18,6.18,656.0,activation,TRUE,,230.0,中,2,1,,O=C(Nc1cc[nH]n1)c1cccc(Oc2cnccn2)c1,4,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3900493,,,CN1C(=O)CCC1c1cc2[nH]c(-c3ccc(CCC(=O)O)cn3)cc2cc1Sc1ccccn1,698,6.0–6.5（0.32–1 µM）,6.17,6.63,234.1,activation_by_potency,FALSE,,,弱,1,1,,O=C1CCC(c2cc3[nH]c(-c4ccccn4)cc3cc2Sc2ccccn2)N1,2,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL491322,,,CCOC(=O)c1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,699,6.0–6.5（0.32–1 µM）,6.17,6.38,420.0,activation,TRUE,8.0,,中,4,1,,O=C(Nc1nccs1)c1cccc(Sc2nnc[nH]2)c1,10,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL5080889,,,COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2ccn(CP(C)(C)=O)n2)c1,701,6.0–6.5（0.32–1 µM）,6.17,6.17,679.0,activation,TRUE,,178.0,中,2,1,,O=C(Nc1cc[nH]n1)c1cccc(Oc2ccccc2)c1,12,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4574225,,,CNC(=O)Nc1cc(Oc2cccnc2)c(-c2ccc(OCCO)nc2)cn1,703,6.0–6.5（0.32–1 µM）,6.16,6.3,500.0,activation_by_potency,FALSE,,,中,5,1,,c1cncc(Oc2ccncc2-c2cccnc2)c1,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2430851,,,Cc1csc(Nc2ncc(Br)cc2OCc2ccccc2)n1,705,6.0–6.5（0.32–1 µM）,6.16,6.16,687.0,activation_by_potency,FALSE,,,中,2,1,,c1ccc(COc2cccnc2Nc2nccs2)cc1,9,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3763700,,,COC(=O)/C=C/c1cnc2[nH]c(C(CC3CCCC3)c3ccc(S(C)(=O)=O)c(Cl)c3)cc2c1,707,6.0–6.5（0.32–1 µM）,6.16,6.16,695.0,activation,TRUE,,124.4,中,2,1,,c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1,26,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3764711,,,CCOP(=O)(OCC)c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1Cl,708,6.0–6.5（0.32–1 µM）,6.16,6.16,688.0,activation,TRUE,,330.8,中,2,1,,c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1,26,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4216606,,,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2nc3c(s2)CN(C(=O)OC)CC3)c1,709,6.0–6.5（0.32–1 µM）,6.16,6.16,690.0,activation,TRUE,2.38,,中,2,1,,O=C(Nc1nc2c(s1)CNCC2)c1cccc(Oc2ccc(C(=O)N3CCC3)cc2)c1,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL5274471,,,O=C(O)c1ccc(Oc2cnc(NC(=O)[C@@H](Oc3ccc(F)cc3F)c3ccc(S(=O)(=O)C4CC4)cc3)s2)cc1,711,6.0–6.5（0.32–1 µM）,6.16,6.16,690.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ncc(Oc2ccccc2)s1)C(Oc1ccccc1)c1ccc(S(=O)(=O)C2CC2)cc1,6,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3338070,,,CNC(=O)Nc1ncc(Sc2ccccn2)cc1Oc1cccnc1C,712,6.0–6.5（0.32–1 µM）,6.155,6.58,262.0,activation_by_potency,FALSE,,,中,3,1,,c1ccc(Sc2cncc(Oc3cccnc3)c2)nc1,9,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2204648,,,Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N(C)C)cc3)c3cn(C)nc3c2)cn1,713,6.0–6.5（0.32–1 µM）,6.15,6.15,710.0,activation_by_potency,FALSE,,,中,3,1,,O=C(Nc1cnccn1)c1cc(Oc2ccccc2)c2c[nH]nc2c1,9,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3218491,,,Cc1cc2c(Oc3cnc(C(=O)N4CC(C)(C)C4)cn3)cc(C(=O)Nc3cnccn3)cc2o1,714,6.0–6.5（0.32–1 µM）,6.15,6.15,705.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1cnccn1)c1cc(Oc2cnc(C(=O)N3CCC3)cn2)c2ccoc2c1,5,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3358888,,,CCn1nccc1Oc1cc(C[C@H]2C[C@@](C)(O)C2)cnc1NC(=O)NC,715,6.0–6.5（0.32–1 µM）,6.15,6.15,710.0,activation_by_potency,FALSE,,,中,2,1,,c1cc(Oc2cncc(CC3CCC3)c2)[nH]n1,4,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4574797,,,CNC(=O)Nc1cc(Oc2cncc(OC)c2)c([C@H]2COCCC2(F)F)cn1,717,6.0–6.5（0.32–1 µM）,6.14,6.28,530.0,activation_by_potency,FALSE,0.89,,中,4,1,,c1cncc(Oc2ccncc2C2CCCOC2)c1,5,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL576361,,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCc4ccccc4)cc3)sc2n1,720,6.0–6.5（0.32–1 µM）,6.14,6.14,726.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1nc2cccnc2s1)C(CC1CCCC1)c1ccc(S(=O)(=O)NCc2ccccc2)cc1,2,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL550443,,,CS(=O)(=O)c1ccc(Oc2cc(O[C@@H]3CCOC3)cc(C(=O)Nc3nccs3)c2)cc1,721,6.0–6.5（0.32–1 µM）,6.135,6.52,300.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1nccs1)c1cc(Oc2ccccc2)cc(OC2CCOC2)c1,3,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4574160,,,CNC(=O)Nc1cc(Oc2cncc(C)c2)c(C(C)CO)cn1,723,6.0–6.5（0.32–1 µM）,6.13,6.17,670.0,activation_by_potency,FALSE,0.95,,中,5,1,,c1cncc(Oc2ccncc2)c1,5,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3959646,,,O=C(O)c1ccc(NC(=O)C(Oc2ccc(Cl)cc2)c2ccc(S(=O)(=O)C3CC3)cc2)nc1,725,6.0–6.5（0.32–1 µM）,6.13,6.13,740.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)C(Oc1ccccc1)c1ccc(S(=O)(=O)C2CC2)cc1,2,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3765308,,,N#Cc1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1Cl,726,6.0–6.5（0.32–1 µM）,6.12,6.12,756.0,activation,TRUE,,186.2,中,2,1,,c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1,26,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL489334,,,Cc1csc(NC(=O)c2cc(Sc3ncc[nH]3)ccc2N)n1,727,6.0–6.5（0.32–1 µM）,6.11,6.42,380.0,activation,TRUE,8.0,,中,4,1,,O=C(Nc1nccs1)c1cccc(Sc2ncc[nH]2)c1,4,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2204658,,,CCn1cc2c(Oc3ccc(S(C)(=O)=O)cc3)cc(C(=O)Nc3cnc(C)cn3)cc2n1,728,6.0–6.5（0.32–1 µM）,6.11,6.11,770.0,activation_by_potency,FALSE,,,中,3,1,,O=C(Nc1cnccn1)c1cc(Oc2ccccc2)c2c[nH]nc2c1,9,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2315026,,,COC[C@H](C)Oc1cc(/C=C/c2cc(F)cc(F)c2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,729,6.0–6.5（0.32–1 µM）,6.11,6.11,778.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)c1cccc(C=Cc2ccccc2)c1,10,FALSE
