molecule_chembl_id,molecule_pref_name,molecule_type,max_phase,canonical_smiles,standard_inchi_key,n_potency_records,potency_types,potency_nm_min,potency_nm_median,potency_nm_max,pactivity_max,pactivity_median,pactivity_min,pactivity_spread,n_potency_censored_gt,potency_censored_gt_min_nm,n_potency_censored_lt,potency_n_assays,potency_n_docs,potency_records,n_efficacy_records,efficacy_fold_max,efficacy_fold_max_source,n_efficacy_fold,efficacy_pct_max,efficacy_pct_max_source,n_efficacy_pct,efficacy_n_assays,efficacy_n_docs,efficacy_records,n_kinetic_records,kinetic_records,n_unclassified_records,unclassified_records,n_activities,n_assays,n_docs,doc_chembl_ids,doc_years,src_short_names,n_potential_duplicate,evidence_consistency,evidence_level,evidence_note
CHEMBL2206789,,Small molecule,,COCCC(Oc1ncnc2c1cnn2-c1ccccc1OC)C(=O)Nc1ccc(C)cn1,GFGJRYIVRRQONC-UHFFFAOYSA-N,1,EC50:1,199.53,199.53,199.53,6.7,6.7,6.7,,0,,0,1,1,"[{""assay"": ""CHEMBL2215199"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 199.53, ""pactivity"": 6.7, ""doc"": ""CHEMBL2202962"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2202962""]",2012,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2206790,,Small molecule,,COCC[C@H](Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(C)cn1,QOSFZTVPVNEQRB-SFHVURJKSA-N,2,EC50:2,50.12,50.12,50.12,7.3,7.3,7.3,0.0,0,,0,2,2,"[{""assay"": ""CHEMBL2215199"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 50.12, ""pactivity"": 7.3, ""doc"": ""CHEMBL2202962"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3226993"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 50.12, ""pactivity"": 7.3, ""doc"": ""CHEMBL3217683"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,2,2,2,"[""CHEMBL2202962"", ""CHEMBL3217683""]",2012; 2013,LITERATURE,1,一致（pActivity 极差 0.0，3 倍以内）,强,1 条被 ChEMBL 标为 potential_duplicate
CHEMBL2206791,,Small molecule,,COCC[C@H](Oc1ncnc2c1cnn2-c1ccccc1C(F)(F)F)C(=O)Nc1ccc(C)cn1,AMHDUOXZVAFCJB-SFHVURJKSA-N,1,EC50:1,63.1,63.1,63.1,7.2,7.2,7.2,,0,,0,1,1,"[{""assay"": ""CHEMBL2215199"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 63.1, ""pactivity"": 7.2, ""doc"": ""CHEMBL2202962"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2202962""]",2012,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2206792,,Small molecule,,COCC[C@H](Oc1ncnc2c1cnn2-c1ccccc1OC)C(=O)Nc1ccc(C)cn1,GFGJRYIVRRQONC-IBGZPJMESA-N,1,EC50:1,125.89,125.89,125.89,6.9,6.9,6.9,,0,,0,1,1,"[{""assay"": ""CHEMBL2215199"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 125.89, ""pactivity"": 6.9, ""doc"": ""CHEMBL2202962"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2202962""]",2012,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2311574,,Small molecule,,COC[C@H](C)Oc1cc(CCc2c(F)cccc2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,GQAYYDKEDCYYMN-HNNXBMFYSA-N,2,EC50:2,70.0,77.5,85.0,7.16,7.115,7.07,0.09,0,,0,2,1,"[{""assay"": ""CHEMBL2318453"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 85.0, ""pactivity"": 7.07, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 70.0, ""pactivity"": 7.16, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL2318648"", ""type"": ""Vmax"", ""value"": 130, ""units"": ""%""}]",1,"[{""assay"": ""CHEMBL2318650"", ""type"": ""Activity"", ""value"": null, ""units"": null, ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",4,4,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,一致（pActivity 极差 0.09，3 倍以内）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL2314794,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccccc2[N+](=O)[O-])cc(C(=O)Nc2ccn(C)n2)c1,KXQZMOPANWQHEO-FDMDGMSGSA-N,1,EC50:1,283.0,283.0,283.0,6.55,6.55,6.55,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 283.0, ""pactivity"": 6.55, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314795,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2cccc([N+](=O)[O-])c2)cc(C(=O)Nc2ccn(C)n2)c1,FFEVPPCSFASWEH-WAVCKPEOSA-N,1,EC50:1,239.0,239.0,239.0,6.62,6.62,6.62,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 239.0, ""pactivity"": 6.62, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314796,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)cc(C(=O)Nc2ccn(C)n2)c1,FLTYOOHTOGXMOU-APHBUQMISA-N,1,EC50:1,852.0,852.0,852.0,6.07,6.07,6.07,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 852.0, ""pactivity"": 6.07, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314797,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccccc2F)cc(C(=O)Nc2ccn(C)n2)c1,JFPCJEPDGAUUEW-FDMDGMSGSA-N,1,EC50:1,80.0,80.0,80.0,7.1,7.1,7.1,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 80.0, ""pactivity"": 7.1, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314798,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccc(F)cc2)cc(C(=O)Nc2ccn(C)n2)c1,PCJDRDWQCZXOQF-APHBUQMISA-N,1,EC50:1,119.0,119.0,119.0,6.92,6.92,6.92,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 119.0, ""pactivity"": 6.92, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314799,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccc(F)cc2F)cc(C(=O)Nc2ccn(C)n2)c1,FBMJSQROMCFBKR-RGDDUWESSA-N,1,EC50:1,109.0,109.0,109.0,6.96,6.96,6.96,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 109.0, ""pactivity"": 6.96, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314800,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2cc(F)ccc2F)cc(C(=O)Nc2ccn(C)n2)c1,JJUGPMRPXAHHGU-RGDDUWESSA-N,1,EC50:1,200.0,200.0,200.0,6.7,6.7,6.7,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 200.0, ""pactivity"": 6.7, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314801,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2c(F)cccc2F)cc(C(=O)Nc2ccn(C)n2)c1,CCIMAQZZSYLARL-KIUWMYQTSA-N,1,EC50:1,161.0,161.0,161.0,6.79,6.79,6.79,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 161.0, ""pactivity"": 6.79, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314802,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2cc(F)cc(F)c2F)cc(C(=O)Nc2ccn(C)n2)c1,KCZDZHSVMLJCGN-NNTXTVRGSA-N,1,EC50:1,848.0,848.0,848.0,6.07,6.07,6.07,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 848.0, ""pactivity"": 6.07, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314803,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccccc2OC)cc(C(=O)Nc2ccn(C)n2)c1,REUAMPRHSZJGRY-FVNWOWOISA-N,1,EC50:1,115.0,115.0,115.0,6.94,6.94,6.94,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 115.0, ""pactivity"": 6.94, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314804,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2cccc(C)n2)cc(C(=O)Nc2ccn(C)n2)c1,IUNHPCZTJOPKRL-IJDCCNJMSA-N,1,EC50:1,132.0,132.0,132.0,6.88,6.88,6.88,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 132.0, ""pactivity"": 6.88, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314805,,Small molecule,,COC[C@H](C)Oc1cc(CCc2ccccc2F)cc(C(=O)Nc2ccn(C)n2)c1,AJKXOMWNNCXGFY-INIZCTEOSA-N,1,EC50:1,217.0,217.0,217.0,6.66,6.66,6.66,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 217.0, ""pactivity"": 6.66, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314806,,Small molecule,,COC[C@H](C)Oc1cc(CCc2ccc(F)cc2)cc(C(=O)Nc2ccn(C)n2)c1,DPICTJISJBPYGJ-INIZCTEOSA-N,1,EC50:1,216.0,216.0,216.0,6.67,6.67,6.67,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 216.0, ""pactivity"": 6.67, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314807,,Small molecule,,COC[C@H](C)Oc1cc(CCc2ccc(F)cc2F)cc(C(=O)Nc2ccn(C)n2)c1,UJMGLCKQJJRDLB-HNNXBMFYSA-N,1,EC50:1,184.0,184.0,184.0,6.74,6.74,6.74,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 184.0, ""pactivity"": 6.74, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314808,,Small molecule,,COC[C@H](C)Oc1cc(CCc2c(F)cccc2F)cc(C(=O)Nc2ccn(C)n2)c1,KMSVOHJWASFHPW-HNNXBMFYSA-N,1,EC50:1,131.0,131.0,131.0,6.88,6.88,6.88,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 131.0, ""pactivity"": 6.88, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314809,,Small molecule,,COC[C@H](C)Oc1cc(CCc2cc(F)cc(F)c2F)cc(C(=O)Nc2ccn(C)n2)c1,KMYQYKGQDBBGMY-AWEZNQCLSA-N,1,EC50:1,855.0,855.0,855.0,6.07,6.07,6.07,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 855.0, ""pactivity"": 6.07, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314810,,Small molecule,,COC[C@H](C)Oc1cc(CCc2ccccc2OC)cc(C(=O)Nc2ccn(C)n2)c1,KCQVFMHTFOAUGB-KRWDZBQOSA-N,1,EC50:1,135.0,135.0,135.0,6.87,6.87,6.87,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 135.0, ""pactivity"": 6.87, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314811,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccccc2[N+](=O)[O-])cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,RWJUEDPQWTWLPI-WAVCKPEOSA-N,1,EC50:1,296.0,296.0,296.0,6.53,6.53,6.53,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 296.0, ""pactivity"": 6.53, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2314812,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2cccc([N+](=O)[O-])c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,HRKXIEJISKNHQW-MOEXGYKKSA-N,1,EC50:1,165.0,165.0,165.0,6.78,6.78,6.78,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 165.0, ""pactivity"": 6.78, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2315020,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,PMAKGILJUWZQRZ-CWDCEQMOSA-N,1,EC50:1,284.0,284.0,284.0,6.55,6.55,6.55,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 284.0, ""pactivity"": 6.55, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2315021,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccccc2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,DKBIWWFYGFTPSF-WAVCKPEOSA-N,1,EC50:1,56.0,56.0,56.0,7.25,7.25,7.25,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 56.0, ""pactivity"": 7.25, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2315022,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccc(F)cc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,LDAPMZARMAXHRF-CWDCEQMOSA-N,1,EC50:1,120.0,120.0,120.0,6.92,6.92,6.92,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 120.0, ""pactivity"": 6.92, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2315023,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccc(F)cc2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,HKCJXSWTKIPQLN-BWPKMQGJSA-N,1,EC50:1,95.0,95.0,95.0,7.02,7.02,7.02,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 95.0, ""pactivity"": 7.02, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2315024,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2cc(F)ccc2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,ZVVOOSOBUJDSFZ-BWPKMQGJSA-N,1,EC50:1,134.0,134.0,134.0,6.87,6.87,6.87,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 134.0, ""pactivity"": 6.87, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2315025,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2c(F)cccc2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,OICTWINHANJRFJ-VFADXPBXSA-N,1,EC50:1,90.0,90.0,90.0,7.05,7.05,7.05,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 90.0, ""pactivity"": 7.05, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2315026,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2cc(F)cc(F)c2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,NYWRKNHIUKEIJU-XGACYXMMSA-N,1,EC50:1,778.0,778.0,778.0,6.11,6.11,6.11,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 778.0, ""pactivity"": 6.11, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2315027,,Small molecule,,COC[C@H](C)Oc1cc(/C=C/c2ccccc2OC)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,NSJMSUDOIJRJAU-IJDCCNJMSA-N,1,EC50:1,83.0,83.0,83.0,7.08,7.08,7.08,,0,,0,1,1,"[{""assay"": ""CHEMBL2318649"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 83.0, ""pactivity"": 7.08, ""doc"": ""CHEMBL2311350"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL2311350""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL2337918,,Small molecule,,COc1cc(C(CC2CCCC2)C(=O)Nc2cnccn2)ccc1S(C)(=O)=O,FVLLDIHTYRHEFV-UHFFFAOYSA-N,0,,,,,,,,,0,,0,0,0,,0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL2346010"", ""type"": ""Activity"", ""value"": 1.9, ""units"": ""uM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",1,1,1,"[""CHEMBL2331552""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑；无可定量的效力或效能值；1 条指标未归类（见 unclassified_records）
CHEMBL2337919,,Small molecule,,CS(=O)(=O)c1ccc(C(CC2CCOCC2)C(=O)Nc2cnccn2)cc1Cl,GLNVJMFXTONFIB-UHFFFAOYSA-N,0,,,,,,,,,0,,0,0,0,,0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL2346010"", ""type"": ""Activity"", ""value"": 1.4, ""units"": ""uM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",1,1,1,"[""CHEMBL2331552""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑；无可定量的效力或效能值；1 条指标未归类（见 unclassified_records）
CHEMBL2337920,,Small molecule,,CS(=O)(=O)c1ccc(C(CC2CCOC2)C(=O)Nc2cnccn2)cc1Cl,FCJWBSWAOPKNOK-UHFFFAOYSA-N,0,,,,,,,,,0,,0,0,0,,0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL2346010"", ""type"": ""Activity"", ""value"": 3.6, ""units"": ""uM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",1,1,1,"[""CHEMBL2331552""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑；无可定量的效力或效能值；1 条指标未归类（见 unclassified_records）
CHEMBL2337921,,Small molecule,,CSc1cnc(NC(=O)[C@H](CC2CCCC2)c2ccc(S(C)(=O)=O)c(Cl)c2)cn1,XHGUXJHPFQFDCQ-OAHLLOKOSA-N,0,,,,,,,,,0,,0,0,0,,0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL2346010"", ""type"": ""Activity"", ""value"": 0.054, ""units"": ""uM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",1,1,1,"[""CHEMBL2331552""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑；无可定量的效力或效能值；1 条指标未归类（见 unclassified_records）
CHEMBL2337922,,Small molecule,,C[S+]([O-])c1cnc(NC(=O)[C@H](CC2CCCC2)c2ccc(S(C)(=O)=O)c(Cl)c2)cn1,SXHFVJNXGCUJRL-YHVXIASJSA-N,0,,,,,,,,,0,,0,0,0,,0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL2346010"", ""type"": ""Activity"", ""value"": 0.4, ""units"": ""uM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",1,1,1,"[""CHEMBL2331552""]",2013,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑；无可定量的效力或效能值；1 条指标未归类（见 unclassified_records）
