molecule_chembl_id,molecule_pref_name,max_phase,first_approval,molecule_type,structure_type,source,activity_evidence,curated_direction,curated_mechanism,found_by_drug_annotation,parent_chembl_id,dedup_group,is_dedup_representative,is_salt,priority,potency_band,pactivity_median,potency_nm_min,direction,canonical_smiles,standard_inchi_key,mw_freebase,full_mwt,alogp,hba,hbd,psa,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,qed_weighted,full_molformula,n_structural_alerts,structural_alert_sets,lle_max,murcko_scaffold,scaffold_cluster_size,is_scaffold_representative,is_positive_control,control_name
CHEMBL2346761,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2346761,CHEMBL2346761,TRUE,FALSE,P1,7.0–7.5（32–100 nM）,7.1,79.0,activation,Cc1cc(S(=O)(=O)C2CCCC2)cc(=O)n1[C@@H](CC1CCCCC1)C(=O)Nc1nccs1,WADVHYJTRIDKDF-FQEVSTJZSA-N,477.65,477.65,4.48,7,1,98.13,7,0,2,32,0.63,C23H31N3O4S2,0,,2.62,O=C(Nc1nccs1)C(CC1CCCCC1)n1ccc(S(=O)(=O)C2CCCC2)cc1=O,1,TRUE,FALSE,
CHEMBL2346891,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2346891,CHEMBL2346891,TRUE,FALSE,P1,7.0–7.5（32–100 nM）,7.1,79.0,activation,CNC(=O)c1ccc2c(=O)n([C@@H](CC3CCCCC3)C(=O)Nc3ncc(Cl)s3)cnc2c1,HIFGYYPUHYLFJC-KRWDZBQOSA-N,473.99,473.99,4.02,7,2,105.98,6,0,3,32,0.56,C22H24ClN5O3S,0,,3.08,O=C(Nc1nccs1)C(CC1CCCCC1)n1cnc2ccccc2c1=O,7,TRUE,FALSE,
CHEMBL4083023,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4083023,CHEMBL4083023,TRUE,FALSE,P1,7.0–7.5（32–100 nM）,7.1,80.0,activation,O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cncc21,KUFXUEYIWPFSHN-HNNXBMFYSA-N,479.56,479.56,2.96,9,1,116.07,7,0,3,32,0.55,C20H22FN5O4S2,0,,4.14,O=C(Nc1nccs1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cncc21,1,TRUE,FALSE,
CHEMBL595122,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL595122,CHEMBL595122,TRUE,FALSE,P1,7.0–7.5（32–100 nM）,7.1,40.0,activation,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CN2C(=O)CCC2=O)cc1,KFQGCVGSHWAFGW-UHFFFAOYSA-N,490.54,490.54,3.86,7,1,122.32,7,0,4,35,0.39,C25H22N4O5S,1,"[""Dundee""]",3.54,O=C1CCC(=O)N1Cc1cc2[nH]c(-c3ccccn3)nc2cc1Oc1ccccc1,1,TRUE,FALSE,
CHEMBL573750,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL573750,CHEMBL573750,TRUE,FALSE,P1,7.0–7.5（32–100 nM）,7.06,50.0,activation,Cc1csc(Nc2ncnc3ccc(Oc4ccccc4F)cc23)n1,ATZHFQAWHIAMEM-UHFFFAOYSA-N,352.39,352.39,5.07,6,1,59.93,4,1,4,25,0.56,C18H13FN4OS,0,,2.23,c1ccc(Oc2ccc3ncnc(Nc4nccs4)c3c2)cc1,3,TRUE,FALSE,
CHEMBL4203455,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4203455,CHEMBL4203455,TRUE,FALSE,P1,7.0–7.5（32–100 nM）,7.05,50.0,activation,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2nc3c(s2)CN(C(=O)OC(C)(C)C)CC3)c1,BFVLCIHOPGYKNE-FQEVSTJZSA-N,622.74,622.74,5.74,9,1,119.53,9,2,3,44,0.32,C32H38N4O7S,0,,1.56,O=C(Nc1nc2c(s1)CNCC2)c1cccc(Oc2ccc(C(=O)N3CCC3)cc2)c1,11,TRUE,FALSE,
CHEMBL4206856,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4206856,CHEMBL4206856,TRUE,FALSE,P1,7.0–7.5（32–100 nM）,7.05,90.0,activation,COCC(C)Oc1cc(Oc2ccc(C(=O)N(C)C)cc2)cc(C(=O)Nc2nc3c(s2)CN(C(=O)OC(C)(C)C)CC3)c1,HZMRHFDZUYUFOP-UHFFFAOYSA-N,610.73,610.73,5.6,9,1,119.53,9,2,3,43,0.33,C31H38N4O7S,0,,1.45,O=C(Nc1nc2c(s1)CNCC2)c1cccc(Oc2ccccc2)c1,12,TRUE,FALSE,
CHEMBL2023060,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2023060,CHEMBL2023060,TRUE,FALSE,P1,7.0–7.5（32–100 nM）,7.04,90.1,activation,CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,MPTPCIISFSPKKK-UHFFFAOYSA-N,495.6,495.6,5.05,7,1,99.52,9,1,3,35,0.42,C26H29N3O5S,1,"[""Dundee""]",2,O=C(Nc1cc[nH]n1)c1cccc(Oc2ccc(S(=O)(=O)C3CC3)cc2)c1,1,TRUE,FALSE,
CHEMBL4204989,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4204989,CHEMBL4204989,TRUE,FALSE,P1,7.0–7.5（32–100 nM）,7.0,100.0,activation,COCC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc3c(s2)CCC3)c1,ZZVUHZHFBQHPIF-UHFFFAOYSA-N,502.61,502.61,4.49,8,1,103.82,9,1,3,34,0.46,C24H26N2O6S2,0,,2.51,O=C(Nc1nc2c(s1)CCC2)c1cccc(Oc2ccccc2)c1,1,TRUE,FALSE,
CHEMBL3893442,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3893442,CHEMBL3893442,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.68,2.1,activation_by_potency,COC(=O)CCc1ccc(Oc2cc3cc(-c4cnccn4)[nH]c3cc2C2CCC(=O)N2C)cc1,ZXCCXBKGJRIJQM-UHFFFAOYSA-N,470.53,470.53,4.82,6,1,97.41,7,0,4,35,0.39,C27H26N4O4,1,"[""MLSMR""]",3.86,O=C1CCC(c2cc3[nH]c(-c4cnccn4)cc3cc2Oc2ccccc2)N1,2,TRUE,FALSE,
CHEMBL1258092,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1258092,CHEMBL1258092,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.4,4.0,activation_by_potency,CS(=O)(=O)c1ccc(/C(=C\C2CCCCC2)C(=O)Nc2ncc(Br)s2)cc1C(F)(F)F,DAFVQCLKJHTEOW-NTEUORMPSA-N,537.42,537.42,5.93,5,1,76.13,5,2,2,31,0.48,C20H20BrF3N2O3S2,3,"[""Dundee"", ""MLSMR""]",,O=C(Nc1nccs1)C(=CC1CCCCC1)c1ccccc1,4,TRUE,FALSE,
CHEMBL1258321,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1258321,CHEMBL1258321,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.4,4.0,activation_by_potency,CS(=O)(=O)c1ccc(/C(=C\C2CCCCCC2)C(=O)Nc2ncc(Br)s2)cc1,FDQAFURIAOKAFS-SFQUDFHCSA-N,483.45,483.45,5.3,5,1,76.13,5,1,2,28,0.46,C20H23BrN2O3S2,3,"[""Dundee"", ""MLSMR""]",,O=C(Nc1nccs1)C(=CC1CCCCCC1)c1ccccc1,3,TRUE,FALSE,
CHEMBL3235148,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3235148,CHEMBL3235148,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.3,5.0,activation_by_potency,CCNC(=O)Cc1csc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(-c3ncccc3C)c2)n1,KMEHSPQCYHMNSS-UHFFFAOYSA-N,550.66,550.66,4.64,8,2,127.35,9,1,4,38,0.31,C27H26N4O5S2,0,,3.66,O=C(Nc1nccs1)c1cc(Oc2ccccc2)cc(-c2ccccn2)c1,11,TRUE,FALSE,
CHEMBL3577715,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577715,CHEMBL3577715,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.22,6.0,activation_by_potency,COC[C@H](C)Oc1cc(C#CCOC2CCCCO2)cc(C(=O)Nc2ccn(C)n2)c1,HSVMLHFCJZKUGL-LBOXEOMUSA-N,427.5,427.5,2.98,7,1,83.84,8,0,2,31,0.65,C23H29N3O5,2,"[""Dundee"", ""MLSMR""]",5.24,O=C(Nc1cc[nH]n1)c1cccc(C#CCOC2CCCCO2)c1,1,TRUE,FALSE,
CHEMBL3577727,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577727,CHEMBL3577727,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.22,6.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCN(C)C)c2)cc(C(=O)Nc2ccn(C)n2)c1,HYNFNSKOKNVWOK-FQEVSTJZSA-N,475.59,475.59,3.46,7,2,80.65,10,0,3,35,0.44,C27H33N5O3,1,"[""Dundee""]",4.76,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2ccccc2)c1,10,TRUE,FALSE,
CHEMBL3577728,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577728,CHEMBL3577728,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.22,6.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCN3CCCC3)c2)cc(C(=O)Nc2ccn(C)n2)c1,JWQMBZQEEXKZNS-QFIPXVFZSA-N,501.63,501.63,3.99,7,2,80.65,10,1,3,37,0.41,C29H35N5O3,1,"[""Dundee""]",4.23,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2cccc(NCCN3CCCC3)c2)c1,1,TRUE,FALSE,
CHEMBL3577729,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577729,CHEMBL3577729,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.22,6.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCN3CCCCC3)c2)cc(C(=O)Nc2ccn(C)n2)c1,QGCPKNRDVLGORJ-QHCPKHFHSA-N,515.66,515.66,4.38,7,2,80.65,10,1,3,38,0.39,C30H37N5O3,1,"[""Dundee""]",3.84,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2cccc(NCCN3CCCCC3)c2)c1,1,TRUE,FALSE,
CHEMBL3577735,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577735,CHEMBL3577735,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.22,6.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2cccc(OCCN3CCCC3)c2)cc(C(=O)Nc2ccn(C)n2)c1,CIKTYHYVXWGZSY-QFIPXVFZSA-N,502.62,502.62,3.96,7,1,77.85,10,1,3,37,0.42,C29H34N4O4,1,"[""Dundee""]",4.26,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2cccc(OCCN3CCCC3)c2)c1,1,TRUE,FALSE,
CHEMBL3577736,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577736,CHEMBL3577736,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.15,7.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2cccc(OCCN3CCCCC3)c2)cc(C(=O)Nc2ccn(C)n2)c1,CNLSRXPEUCFZDV-QHCPKHFHSA-N,516.64,516.64,4.35,7,1,77.85,10,1,3,38,0.4,C30H36N4O4,1,"[""Dundee""]",3.8,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2cccc(OCCN3CCCCC3)c2)c1,1,TRUE,FALSE,
CHEMBL1257390,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1257390,CHEMBL1257390,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.1,8.0,activation_by_potency,CS(=O)(=O)c1ccc(/C(=C\C2CCCC2)C(=O)Nc2ncc(Br)s2)cc1,JOISSXZRHSAVRM-XNTDXEJSSA-N,455.4,455.4,4.52,5,1,76.13,5,0,2,26,0.67,C18H19BrN2O3S2,3,"[""Dundee"", ""MLSMR""]",,O=C(Nc1nccs1)C(=CC1CCCC1)c1ccccc1,10,TRUE,FALSE,
CHEMBL3577732,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577732,CHEMBL3577732,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.05,9.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCn3ccnc3C)c2)cc(C(=O)Nc2ccn(C)n2)c1,PHPGEFZFXQKVHC-NRFANRHFSA-N,512.61,512.61,4.1,8,2,95.23,10,1,4,38,0.31,C29H32N6O3,1,"[""Dundee""]",3.95,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2cccc(NCCn3ccnc3)c2)c1,1,TRUE,FALSE,
CHEMBL3895061,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3895061,CHEMBL3895061,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.05,8.9,activation_by_potency,COC(=O)CCc1cnc(-c2cc3cc(Oc4ccc(S(C)(=O)=O)cc4)c(C4CCC(=O)N4C)cc3[nH]2)s1,UXTGZYGDERAYFO-UHFFFAOYSA-N,553.66,553.66,4.89,8,1,118.66,8,1,4,38,0.31,C27H27N3O6S2,1,"[""MLSMR""]",3.16,O=C1CCC(c2cc3[nH]c(-c4nccs4)cc3cc2Oc2ccccc2)N1,5,TRUE,FALSE,
CHEMBL3580737,MK-0941 FREE BASE,2,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3580737,CHEMBL3580737,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,8.02,9.5,activation_by_potency,CCS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(C(=O)Nc3ccn(C)n3)c2)cn1,KJSGTWFWVTYPFZ-AWEZNQCLSA-N,460.51,460.51,2.41,9,2,132.64,9,0,3,32,0.5,C21H24N4O6S,0,,6.12,O=C(Nc1cc[nH]n1)c1cccc(Oc2cccnc2)c1,2,TRUE,TRUE,MK-0941 (free base)
CHEMBL1258435,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1258435,CHEMBL1258435,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.92,12.0,activation_by_potency,Cc1nnnn1-c1ccc(/C(=C\C2CCCCCC2)C(=O)Nc2ncc(Br)s2)cc1Cl,HLIOSGRVEWBZSF-MHWRWJLKSA-N,521.87,521.87,5.84,7,1,85.59,5,2,3,31,0.34,C21H22BrClN6OS,3,"[""Dundee"", ""MLSMR""]",,O=C(Nc1nccs1)C(=CC1CCCCCC1)c1ccc(-n2cnnn2)cc1,1,TRUE,FALSE,
CHEMBL3577720,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577720,CHEMBL3577720,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.92,12.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2ccc3[nH]ccc3c2)cc(C(=O)Nc2ccn(C)n2)c1,RSIPNPVRFMMPEO-KRWDZBQOSA-N,428.49,428.49,3.97,5,2,81.17,6,0,4,32,0.46,C25H24N4O3,1,"[""Dundee""]",3.95,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2ccc3[nH]ccc3c2)c1,1,TRUE,FALSE,
CHEMBL3977813,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3977813,CHEMBL3977813,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.86,13.9,activation_by_potency,COC(=O)CCc1ccc(-c2cc3cc(Oc4ccc(C(=O)N5CCC5)nc4)c(C4CCCN4C(C)=O)cc3[nH]2)nc1,WZPHLGMCGBKLTQ-UHFFFAOYSA-N,567.65,567.65,5.05,7,1,117.72,8,2,4,42,0.3,C32H33N5O5,1,"[""MLSMR""]",2.81,O=C(c1ccc(Oc2cc3cc(-c4ccccn4)[nH]c3cc2C2CCCN2)cn1)N1CCC1,2,TRUE,FALSE,
CHEMBL3358432,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358432,CHEMBL3358432,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.85,14.0,activation_by_potency,CCc1ncccc1Oc1cc(CC2CCCCC2)cnc1NC(=O)NC,LDRZWXMZIPLJON-UHFFFAOYSA-N,368.48,368.48,4.71,4,2,76.14,6,0,2,27,0.77,C21H28N4O2,0,,3.14,c1cncc(Oc2cncc(CC3CCCCC3)c2)c1,1,TRUE,FALSE,
CHEMBL3577737,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577737,CHEMBL3577737,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.8,16.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2cccc(OCCN3CCOCC3)c2)cc(C(=O)Nc2ccn(C)n2)c1,SCKXJGWFLUCPHL-QFIPXVFZSA-N,518.61,518.61,3.2,8,1,87.08,10,1,3,38,0.41,C29H34N4O5,1,"[""Dundee""]",4.6,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2cccc(OCCN3CCOCC3)c2)c1,1,TRUE,FALSE,
CHEMBL205816,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL205816,CHEMBL205816,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.7,20.0,activation_by_potency,CC(C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,CLRXIUJLHYPICH-KRWDZBQOSA-N,434.49,434.49,4.83,5,2,97.75,9,0,3,32,0.5,C25H26N2O5,0,,2.87,O=C(Nc1ccccn1)c1cccc(OCCc2ccccc2)c1,10,TRUE,FALSE,
CHEMBL3577730,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577730,CHEMBL3577730,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.7,20.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCN3CCOCC3)c2)cc(C(=O)Nc2ccn(C)n2)c1,XLHQJZBPWPNFJN-QFIPXVFZSA-N,517.63,517.63,3.23,8,2,89.88,10,1,3,38,0.4,C29H35N5O4,1,"[""Dundee""]",4.47,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2cccc(NCCN3CCOCC3)c2)c1,1,TRUE,FALSE,
CHEMBL4639271,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4639271,CHEMBL4639271,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.7,20.0,activation_by_potency,CCc1csc(Nc2ncc(Sc3ccncc3)cc2Oc2ccccc2)n1,GFLDSNIRKKMYNR-UHFFFAOYSA-N,406.54,406.54,6.18,7,1,59.93,7,1,4,28,0.4,C21H18N4OS2,0,,1.52,c1ccc(Oc2cc(Sc3ccncc3)cnc2Nc2nccs2)cc1,6,TRUE,FALSE,
CHEMBL4648642,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4648642,CHEMBL4648642,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.7,20.0,activation_by_potency,CN(C)CC(=O)N1CCC(c2nsc(Nc3ncc(Sc4ccccn4)cc3Oc3ccccc3)n2)CC1,IRMFOFIIMCDJCM-UHFFFAOYSA-N,547.71,547.71,5.28,10,1,96.37,9,2,4,38,0.3,C27H29N7O2S2,0,,2.42,c1ccc(Oc2cc(Sc3ccccn3)cnc2Nc2nc(C3CCNCC3)ns2)cc1,8,TRUE,FALSE,
CHEMBL4646802,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4646802,CHEMBL4646802,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.68,21.0,activation_by_potency,c1ccc(Oc2cc(Sc3ccccn3)cnc2Nc2nc(C3CCOC3)ns2)cc1,ZRCNRJXRDSAWJV-UHFFFAOYSA-N,449.56,449.56,5.52,9,1,82.05,7,1,4,31,0.39,C22H19N5O2S2,0,,2.16,c1ccc(Oc2cc(Sc3ccccn3)cnc2Nc2nc(C3CCOC3)ns2)cc1,1,TRUE,FALSE,
CHEMBL3217925,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3217925,CHEMBL3217925,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.655,16.2,activation_by_potency,C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,KNTJSHYACOBPAA-INIZCTEOSA-N,450.5,450.5,3.07,7,2,105.92,8,0,3,33,0.55,C24H26N4O5,0,,5.6,O=C(Nc1cc[nH]n1)c1cccc(Oc2ccc(C(=O)N3CCC3)cc2)c1,1,TRUE,FALSE,
CHEMBL3580740,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3580740,CHEMBL3580740,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.62,24.0,activation_by_potency,Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N(C)C)nc3)c3c(c2)OC(C)(CO)C3)cn1,PTZFDHDBIJFBGR-UHFFFAOYSA-N,463.49,463.49,2.61,8,2,126.77,6,0,3,34,0.57,C24H25N5O5,0,,5.15,O=C(Nc1cnccn1)c1cc2c(c(Oc3cccnc3)c1)CCO2,1,TRUE,FALSE,
CHEMBL1258205,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1258205,CHEMBL1258205,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.6,25.0,activation_by_potency,Cc1nnnn1-c1ccc(/C(=C\C2CCCCC2)C(=O)Nc2nccs2)cc1Cl,LKVCBZIKYUSOKK-LFIBNONCSA-N,428.95,428.95,4.68,7,1,85.59,5,0,3,29,0.6,C20H21ClN6OS,3,"[""Dundee"", ""MLSMR""]",,O=C(Nc1nccs1)C(=CC1CCCCC1)c1ccc(-n2cnnn2)cc1,2,TRUE,FALSE,
CHEMBL3577718,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577718,CHEMBL3577718,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.6,25.0,activation_by_potency,COC[C@H](C)Oc1cc(C#CCSC2CCCC2)cc(C(=O)Nc2ccn(C)n2)c1,DQZJMNQOUVFLJT-KRWDZBQOSA-N,427.57,427.57,4.11,6,1,65.38,8,0,2,30,0.64,C23H29N3O3S,1,"[""Dundee""]",3.49,O=C(Nc1cc[nH]n1)c1cccc(C#CCSC2CCCC2)c1,1,TRUE,FALSE,
CHEMBL3218477,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3218477,CHEMBL3218477,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.575,26.0,activation_by_potency,Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)c(F)c3)c3c(c2)OC(C)(C)C3)n1,MDMLUBFZTGYEGP-UHFFFAOYSA-N,464.5,464.5,4.16,6,1,85.69,5,0,3,34,0.61,C25H25FN4O4,0,,3.43,O=C(Nc1cc[nH]n1)c1cc2c(c(Oc3ccc(C(=O)N4CCC4)cc3)c1)CCO2,1,TRUE,FALSE,
CHEMBL1778357,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1778357,CHEMBL1778357,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.52,30.0,activation_by_potency,COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccc(Cl)o2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,FACGWLUZFFYALO-GJZGRUSLSA-N,488.92,488.92,4.7,7,2,120.12,11,0,3,34,0.4,C24H25ClN2O7,0,,2.82,O=C(Nc1ccccn1)c1cccc(OCCc2ccco2)c1,1,TRUE,FALSE,
CHEMBL3577721,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3577721,CHEMBL3577721,TRUE,FALSE,P2,≥7.5（EC50 ≤ 32 nM）,7.52,30.0,activation_by_potency,COC[C@H](C)Oc1cc(C#Cc2ccc3c(c2)OCO3)cc(C(=O)Nc2ccn(C)n2)c1,VYSDEEMKUWOLEP-INIZCTEOSA-N,433.46,433.46,3.21,7,1,83.84,6,0,3,32,0.6,C24H23N3O5,1,"[""Dundee""]",4.31,O=C(Nc1cc[nH]n1)c1cccc(C#Cc2ccc3c(c2)OCO3)c1,1,TRUE,FALSE,
CHEMBL3580738,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3580738,CHEMBL3580738,TRUE,FALSE,P2,7.0–7.5（32–100 nM）,7.475,9.4,activation_by_potency,Cc1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)c(F)c3)c3c(c2)OC(C)(CO)C3)nc1,CCFYJFIRLYYRLS-UHFFFAOYSA-N,491.52,491.52,4.11,6,2,100.99,6,0,3,36,0.54,C27H26FN3O5,0,,4.51,O=C(Nc1ccccn1)c1cc2c(c(Oc3ccc(C(=O)N4CCC4)cc3)c1)CCO2,1,TRUE,FALSE,
CHEMBL5267943,,,,,MOL,activity,TRUE,,,,CHEMBL5267943,CHEMBL5267943,TRUE,FALSE,P2,7.0–7.5（32–100 nM）,7.47,34.0,activation_by_potency,O=C(O)c1ccc(Oc2cnc(NC(=O)[C@H](Oc3ccc(F)cc3F)c3ccc(S(=O)(=O)C4CC4)cc3)s2)cc1,XJFUEUNGZVAEIX-XMMPIXPASA-N,586.59,586.59,5.61,8,2,131.89,10,2,4,40,0.25,C27H20F2N2O7S2,0,,1.86,O=C(Nc1ncc(Oc2ccccc2)s1)C(Oc1ccccc1)c1ccc(S(=O)(=O)C2CC2)cc1,6,TRUE,FALSE,
CHEMBL573292,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL573292,CHEMBL573292,TRUE,FALSE,P2,7.0–7.5（32–100 nM）,7.46,35.0,activation_by_potency,CCCN(CCC)S(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2nc3ccc(OC)nc3s2)cc1,XRSJNMNIDPHJEL-UHFFFAOYSA-N,544.74,544.74,5.81,7,1,101.49,12,2,3,37,0.31,C27H36N4O4S2,2,"[""MLSMR""]",,O=C(Nc1nc2cccnc2s1)C(CC1CCCC1)c1ccccc1,11,TRUE,FALSE,
CHEMBL1257977,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1257977,CHEMBL1257977,TRUE,FALSE,P2,7.0–7.5（32–100 nM）,7.44,36.0,activation_by_potency,CS(=O)(=O)c1ccc(/C(=C\C2CCCCC2)C(=O)Nc2cc(Br)ccn2)cc1C(F)(F)F,MYPNOUBWEHPWPY-GZTJUZNOSA-N,531.39,531.39,5.87,4,1,76.13,5,2,2,32,0.49,C22H22BrF3N2O3S,4,"[""Dundee"", ""MLSMR""]",,O=C(Nc1ccccn1)C(=CC1CCCCC1)c1ccccc1,1,TRUE,FALSE,
CHEMBL1258768,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1258768,CHEMBL1258768,TRUE,FALSE,P2,7.0–7.5（32–100 nM）,7.43,37.0,activation_by_potency,CS(=O)(=O)c1ccc(/C(=C\CC2CCCC2)C(=O)Nc2nccs2)cc1C(F)(F)F,MWTBIDPRXILOJG-OVCLIPMQSA-N,458.53,458.53,5.17,5,1,76.13,6,1,2,30,0.61,C20H21F3N2O3S2,3,"[""Dundee"", ""MLSMR""]",,O=C(Nc1nccs1)C(=CCC1CCCC1)c1ccccc1,2,TRUE,FALSE,
